,folder,File Name,Original Language,Translated Language,Translated Transcription,Original Transcription
0:01:29 Cut, cut, I'm behind everything, tell Maruna!
0:01:47 I'm after the people!
0:01:51 SERGIA LIVCHINA
0:02:03 VIKA TACORI convened by
","0:00:00: ...по всем постарайтесь приезд...
 0:00:03:  Грижань, Грижань, запроси Орла, я за всем приезд.
 0:00:08:  Я РИЗАТЬ, ПОСТАРАЙТЕСЬ, ПРИЕЗД!!
 0:00:11: ...Орёл! Орёл! Орёл! Я РИЗАТЬ, РИЗАТЬ, ПРИЕЗД!!
 0:00:23:  Орёл! Орёл! Орёл! Я РИЗАТЬ, РИЗАТЬ, пОСЛИШИТЕ МЕНЯ, СКАЙТЕ МЕНЯ, ПРИЕЗД!!
 0:00:31:  Я РИЗАТЬ, Я РИЗАТЬ, ПРИЕЗД!!
 0:00:49:  feathers
 0:00:50:  ВАРТА ГРАД, ГОВОРИМ ВАМ, ПРИЕЗД!!
 0:00:56:  Резать, резать, я за всем, вторую команду передай, вперед, вперед, не стоять, вперед!
 0:01:03:  Понял, приезд!
 0:01:07:  Я за людьми, я за людьми, приезд!
 0:01:15:  Резать, резать, я за всем, передай, Маруна!
 0:01:21:  Вперед, не стоять, вперед!
 0:01:23:  Резать, резать, я за всем, передай, Маруна!
 0:01:29:  Резать, резать, я за всем, передай, Маруна!
 0:01:47:  Я за людьми!
 0:01:51:  СЕРГЕЯ ЛИВЧИНА
 0:02:03:  ВИКА ТАКОРИ convened by
"
823,4575,websdr_recording_2022-03-07T11_50_04Z_4575.0kHz.wav,RU,EN-US,"0:00:30 Yes, yes, yes! The eagle is still listening to you!
0:00:45 Eagle is listening to you for now! Roger that!
0:00:53 Yes, I took it, Eagle!
0:01:01 Hey!
0:01:06 Passport, passport! Eagle, I know, yes, reception!
0:01:10 I don't get it. Don't get what?
0:01:18 Passport, passport, passport! I'm cutting, cutting!
0:01:23 The eagle is still listening to you!
0:01:26 Yes, I did, I did!
0:01:31 I get it, what?
0:01:33 Yeah, I get it, what?
0:01:37 Yes, yes, yes! Heads!
0:01:40 Eagle, Eagle, I am completely!
0:01:42 Let's go, let's go!
0:01:44 Don't just stand there, don't just stand there! Let's go, let's go!
","0:00:30:  Да, да, да! Орел пока слушает вас!
 0:00:45:  Орел пока слушает вас! Принял!
 0:00:53:  Да, принял я, Орел!
 0:01:01:  Привет!
 0:01:06:  Паспорт, паспорт! Орел, я знаю, да, прием!
 0:01:10:  Я не понял, а что не понял?
 0:01:18:  Паспорт, паспорт, паспорт! Я режать, режать!
 0:01:23:  Орел пока слушает вас!
 0:01:26:  Да, принял я, принял!
 0:01:31:  Я понял, что?
 0:01:33:  Да, я понял, что?
 0:01:37:  Да, да, да! Орел!
 0:01:40:  Орел, Орел, я совсем!
 0:01:42:  Вперед, вперед!
 0:01:44:  Не стоять, не стоять! Вперед, вперед!
"
824,4575,websdr_recording_2022-03-07T11_51_37Z_4575.0kHz.wav,RU,EN-US,"0:00:00 Synapsids, hurricanes, lysers, eagles
0:00:05 Let's listen to this raspberry
0:00:10 Try it the easy way
0:00:12 Lysers, lysers, hurricanes, lasers
0:00:18 Come in, come in.
0:00:21 Hurricane, hurricane, hurricane
0:00:23 I'm a rigeon, rigeon, come in.
0:00:26 Rizhan, I'm a hurricane, over
0:00:30 Hurricane, I'm a ryzhan, consult me, come in
0:00:34 I'm listening, I'm taking you through on four points, over
0:00:38 Come in, come in, come in.
0:00:41 Lyser, lyser, lyser, lyser, lyser, lyser, lyser, lyser, lyser, lyser.
0:00:47 Lyser, lyser, lyser, lyser, lyser, lyser, lyser, lyser, lyser, lyser.
0:00:51 Rizhan, I'm a licker, I can hear at your noise level, the reception
0:00:57 Lyser, lyser, me rigeon
0:01:00 I hear and understand you at 3, over
0:01:05 You have a reception.
0:01:07 Rizhan, rizhan, eagle, request, I Tusket, reception
0:01:13 Tusket, Tusket, repeat, reception
0:01:17 Rizhan, Rizhan, request an eagle. I'm Tusket, over
0:01:22 I'm from Riga, we've got
0:01:25 
0:01:37 Eagle, eagle, eagle, eagle, I am a rigeon, rigeon, listen to me, don't take me off, over
0:01:55 Eagle, eagle, eagle, eagle, eagle, eagle, eagle, eagle, I hear you, I hear you, I hear you on four points, over
0:02:08 Vase, Eye, I'm a Rigan, come in.
0:02:11 Rizhan, Rizhan, I am Tusket, I give the command to the eagle, forward, forward, no standing, forward
0:02:20 Come, come, come.
0:02:24 Vase, Eye, name the reception
0:02:30 Rizhan, Rizhan, I'm Tusket, pass the eagle, forward, no standing, forward
0:02:37 Primaia, eagle, eagle, eagle, I ryzhan, ryzhan, I want you to stand forward, forward, not standing forward, forward, not standing forward
0:02:49 Tasket, I'm Rizhan, hi! Tasket, I'm Rizhan, hi!
0:03:11 Tasket, I'm Rizhan, the eagle as he hears you, hello!
0:03:19 Tasket, I'm Rizhan, eagle so hear you, hello!
0:03:29 Yes! Yes! Yes! The eagle hears you, hello!
0:03:41 Eagle when he hears you, hello!
0:03:49 Taskett, Rizhan, hi!
0:04:03 Tasket, Tasket, Rizhan, hi!
0:04:06 Tusket, I'm Rizhan, I don't understand how you can't hear what you're yelling at me?
0:04:15 Tasket, Tasket, Tasket, I'm Rizhan, I'm Rizhan, the eagle as he hears you, hello!
0:04:28 I get that you, Rizhan, can't hear what you're yelling at me.
0:04:33 Yes! Yes! Yes! Yes! Yes! Hey! Hey!
0:04:37 Eagle, eagle, I'm Tusket, go, go, don't stand, don't stand, go, eagle!
0:04:52 Tusket, eagle calling you, hello!
0:04:55 Eagle!
0:05:05 Hey, Rizhan!
0:05:25 Tusket, Tusket, Tusket, I'm Rizhan, eagle, I'm Rizhan, stop, front, second, go!
0:05:52 I can't hear, can a hurricane move you?
0:05:57 Hey, Tusket, I'm Rizhan, hi!
0:06:01 You're standing!
0:06:03 Yes, hello!
0:06:08 Go, go, I'm a hurricane, come on!
0:06:16 Hurricane, hurricane, I'm Tusket, hello!
","0:00:00:  Синапсиды, ураганы, лизеры, орла
 0:00:05:  Послушаем этот расприёс
 0:00:10:  Попробуй по-простому
 0:00:12:  Лизеры, лизеры, ураганы, лазера
 0:00:18:  Приём, приём
 0:00:21:  Ураган, ураган, ураган
 0:00:23:  Я рижан, рижан, приём
 0:00:26:  Рижан, я ураган, приём
 0:00:30:  Ураган, я рижан, консультируйте меня, приём
 0:00:34:  Слушаю, разбираю вас на 4 балла, приём
 0:00:38:  Приём, я вас, приём
 0:00:41:  Лизер, лизер, я рижан, приём
 0:00:47:  Лизер, лизер, я рижан, приём
 0:00:51:  Рижан, я лизер, слышу у вас на уровне шумов, приём
 0:00:57:  Лизер, лизер, я рижан
 0:01:00:  Слышу и разбираю вас на 3 балла, приём
 0:01:05:  Примя у вас приём
 0:01:07:  Рижань, рижань, орла, запроси, я Таскет, приём
 0:01:13:  Таскет, Таскет, повторите, приём
 0:01:17:  Рижань, рижань, запросьте орла. я Таскет, приём
 0:01:22:  Я рижан, примя у нас
 0:01:25:  Орёл, орёл, орёл, я рижан, рижан, приём
 0:01:37:  Орёл, орёл, орёл, я рижан, рижан, послушайте, не снимайте меня, приём
 0:01:55:  Орёл, орёл, орёл, я рижан, рижан, слышу и разбираю вас на 4 балла, приём
 0:02:08:  Ваза, Глаз, я рижан, приём
 0:02:11:  Рижань, рижань, я Таскет, орлу команду передаю, вперёд, вперёд, не стоять, вперёд
 0:02:20:  Примя, приём
 0:02:24:  Ваза, Глаз, назовите, пожалуй, приём
 0:02:30:  Рижан, рижан, я Таскет, передай орлу, вперёд, не стоять, вперёд
 0:02:37:  Примя, орёл, орёл, я рижан, рижан, я хочу, чтобы вы стояли вперёд, вперёд, не стоять, вперёд, вперёд не стоять
 0:02:49:  Таскет, я Рижан, привет! Таскет, я Рижан, привет!
 0:03:11:  Таскет, я Рижан, орёл как услышит вас, привет!
 0:03:19:  Таскет, я Рижан, орёл так услышит вас, привет!
 0:03:29:  Да! Да! Да! Орёл как услышит вас, привет!
 0:03:41:  Орёл как услышит вас, привет!
 0:03:49:  Таскет, Рижан, привет!
 0:04:03:  Таскет, Таскет, Рижан, привет!
 0:04:06:  Таскет, я Рижан, я не понял, как ты не слышу, что вы мне орёте?
 0:04:15:  Таскет, Таскет, Таскет, я Рижан, я Рижан, орёл как услышит вас, привет!
 0:04:28:  Я понял, что ты, Рижан, не слышу, что ты мне орёте.
 0:04:33:  Да! Да! Да! Привет!
 0:04:37:  Орёл, орёл, я Таскет, вперёд, вперёд, не стоять, не стоять, вперёд, орёл!
 0:04:52:  Таскет, орёл вызывает вас, привет!
 0:04:55:  Орёл!
 0:05:05:  Привет, Рижан!
 0:05:25:  Таскет, Таскет, Таскет, я Рижан, орёл, я Рижан, стой, впереди, вторую, вперёд!
 0:05:52:  Я не слышу, ураган может ли вас подвинуть?
 0:05:57:  Привет, Таскет, я Рижан, привет!
 0:06:01:  Ты стоишь!
 0:06:03:  Да, привет!
 0:06:08:  Пошла, пошла, я ураган, приёт!
 0:06:16:  Ураган, ураган, я Таскет, приёт!
"
825,4575,websdr_recording_2022-03-07T11_52_41Z_4575.0kHz.wav,RU,EN-US,"0:00:00 Let's keep climbing!
0:00:10 Let's keep climbing!
0:00:30 Let's keep climbing!
0:00:50 Basset! Basset! Basset!
0:00:52 Arming up!
0:00:54 Parameters on the side!
0:00:56 Pillar in front! Pillars on!
0:00:58 Hurricane can go 3 notes!
0:01:00 3 notes!
0:01:02 Go to it!
0:01:04 3 notes!
0:01:06 3 worth!
0:01:08 2 notes!
0:01:14 Go! Go! I'm a hurricane!
0:01:16 3 notes!
0:01:22 Hurricane! Hurricane!
0:01:24 Let's keep climbing!
0:01:26 Basset! Slicing!
0:01:28 Hurricane to the reception!
0:01:30 Over!
0:01:34 Retract the board!
0:01:36 Three-note board!
0:01:38 The takeoff is located!
0:01:40 Over!
0:01:46 Hurricane! Cut!
0:01:48 Did you hear that? Over!
0:01:50 Hurricane! Hurricane!
0:01:52 Cut!
0:01:54 Over!
0:01:56 I'm here!
0:01:58 0-92
0:02:00 722
0:02:02 Disappearance!
0:02:06 On three notes!
0:02:08 On three notes!
0:02:10 On three notes!
0:02:12 On three notes!
0:02:14 On three notes!
0:02:16 On three notes!
0:02:18 Fired on shot!
0:02:24 My days!
","0:00:00:  Взлет продолжаем!
 0:00:10:  Взлет продолжаем!
 0:00:30:  Взлет продолжаем!
 0:00:50:  Бассет! Бассет! Бассет!
 0:00:52:  Вооружаем!
 0:00:54:  Параметры на боёк!
 0:00:56:  Столб впереди! Столбы включить!
 0:00:58:  Ураган может ехать на 3 нот!
 0:01:00:  3 нот!
 0:01:02:  Походу на него!
 0:01:04:  3 нот!
 0:01:06:  3 стоит!
 0:01:08:  2 нот!
 0:01:14:  Пошла! Пошла! Я ураган!
 0:01:16:  3 нот!
 0:01:22:  Ураган! Ураган!
 0:01:24:  Взлет продолжаем!
 0:01:26:  Бассет! Нарезаем!
 0:01:28:  Ураган на приём!
 0:01:30:  Приём!
 0:01:34:  Утачивайте борт!
 0:01:36:  Борт на 3 нот!
 0:01:38:  Взлет находится!
 0:01:40:  Приём!
 0:01:46:  Ураган! Нарезаем!
 0:01:48:  Вы слышали? Приём!
 0:01:50:  Ураган! Ураган!
 0:01:52:  Нарезаем!
 0:01:54:  Приём!
 0:01:56:  Я нахожусь!
 0:01:58:  0-92
 0:02:00:  722
 0:02:02:  Исчезка!
 0:02:06:  На 3 нот!
 0:02:08:  На 3 нот!
 0:02:10:  На 3 нот!
 0:02:12:  На 3 нот!
 0:02:14:  На 3 нот!
 0:02:16:  На 3 нот!
 0:02:18:  Пожарила на застреле!
 0:02:24:  Мои дни!
"
826,4575,websdr_recording_2022-03-07T11_54_57Z_4575.0kHz.wav,RU,EN-US,"0:00:00 Borser, to Ryazan, hurricane on reception, over!
0:00:06 Drown, grivot, grivot, I just want to... reception.
0:00:17 Hurricane, on Ryazan, have you heard, reception?
0:00:21 Hurricane to Ryazan, over!
0:00:25 I will show 0-92, 722, and 10.
0:00:32 Activate, I'm on the field, I'm on the field.
0:00:37 I'm in the field, I'm in the field.
0:00:41 I'm in the field, I'm in the field.
0:00:45 I'm in the field, I'm in the field.
0:00:48 Second time, over!
0:00:52 0-92, 722, и 10.
0:01:02 Next, grivot.
0:01:06 Manual, on the floor, and 10, on the floor.
0:01:11 Activate, I'm in the field.
0:01:17 Prima, come in.
0:01:22 Borser, to Ryazan, over.
0:01:26 Borser, sign.
0:01:29 Hurricane, to Ryazan, 0-92, 722, and 10.
0:01:35 Guns, on the field, over.
0:01:37 Borser, on the field, over.
0:01:41 Borser, on the field, over.
0:01:45 I got it, I got it. Tell him to go to the other farmer, across the pedestrian side, and continue the mission.
0:01:58 Hurricane, I hear, I hear, that's it, over.
0:02:03 Secondary, over.
0:02:08 Hurricane, cross over, pick up the farmer, over the walking board, and continue the task.
0:02:18 Shoot at him, over.
0:02:21 Go ahead and shoot.
0:02:30 Hurricane, shoot at him, over.
0:02:34 Take a shot at him.
0:02:37 Hey, hey.
0:02:46 Ryazan, this is Stan, do you understand?
0:02:51 Stan, tell me you accepted, hi.
0:02:56 Yeah, I hear you, I hear you.
0:03:07 To be continued...
","0:00:00:  Борсер, на Рязань, ураган на приеме, прием!
 0:00:06:  Утоните, гривот, гривот, я просто хочется... приема.
 0:00:17:  Ураган, на Рязань, вы слышали, прием?
 0:00:21:  Ураган, на Рязань, прием!
 0:00:25:  Я покажу 0-92, 722, и 10.
 0:00:32:  Активируйте, я на поле, я на поле.
 0:00:37:  Я на поле, я на поле.
 0:00:41:  Я на поле, я на поле.
 0:00:45:  Я на поле, я на поле.
 0:00:48:  По второму разу, прием!
 0:00:52:  0-92, 722, и 10.
 0:01:02:  Дальше, гривот.
 0:01:06:  Ручная, по полу, и 10, по полу.
 0:01:11:  Активируйте, я на поле.
 0:01:17:  Прима, на прием.
 0:01:22:  Борсер, на Рязань, прием.
 0:01:26:  Борсер, подпиши.
