,File Name,Original Transcription
810,MVI_0061.MOV," But the streets here, like all my guys are gonna stop here and now we're fucked up. But if I'm mark timing, mark timing, mark timing, and then I line myself up with where I want them to be, once they get on line I go, whoop. Go ahead. So if you're the guy behind the first pivot guy, you kind of rotate with him? Yeah, yeah. So if I'm in front of, Will's in front of me and he's mark timing, turn. Okay, so you just grab him. Right. Alright. Uh, what do we decide? Is it column or what are we doing? Uh, for what? It's a column. What do you want it to be? Like company? Uh, for just going forward? Yeah. Forward, uh, usually I just do forward. Alright. Alright. Yeah, that's what I say. Separate. Well, you can separate it out into two syllables, two like long ones. Yeah, well I like to draw my shot. Anyway, we're gonna go, we're gonna start with mark time, then we're gonna start marching from there, and then we're just gonna piece it up. Alright. Mark time, march. In step, in step. Forward, march. Don't anticipate. Good luck. Column right, march. There we go. That's good. Excellent. Step it up. Column right, march. Good. Good, 90 degree turn. Column left, march. Just go around the dog. Alright, so check it out. We fucked up. Keep going, keep going. We fucked up there, and it's a pivot point. Don't be fast. Slow it down."
811,MVI_0061.MP4," Sweet, let's load these up."
812,MVI_0062.MOV," There you go, better, much better. Going. Column left, march. What I mean, when I'm talking about the pivot points, I mean stay in your spot, don't move. We're making a full 90 degree turn, stay in your spot, march time in place, and pivot."
813,MVI_0062.MP4," I'm going to make a good rectangle. Oh, rectangle? Yeah, for good space. I'm going to put a rectangle in there and be a walk, okay? You guys can just start putting stencils on the rectangle, okay? Let's do more stencils in this guy. Let's do alternating so that's what we're at. I'm going to turn it with the license plate. Okay. Let's get that one. Okay. You guys want to help us hold these snaps up? Just a little bit. I'm in too. Yeah, Eric, you're in. I'm in too. We just want to make sure."
814,MVI_0063.MOV," Good, good. Column right, march. Slow down. Column right, march. There you go. If I call column right, you're the one behind me. Go, go. Column right, march. Column left, march. Good job left side."
815,MVI_0063.MP4," Yeah, just hold it. There you go. Fuck yeah, that looks great. Alright, here we go."
816,MVI_0066.MP4," Let's go. Oh yeah, this looks good."
817,MVI_0067.MP4, Paste stick
818,MVI_0068.MP4, No one will know. Let's get it.
819,MVI_0072.MP4," It's going to go like that. Sorry, I don't even want to go through."
820,MVI_0082.MOV, back you bring it always back to your base here your base is right here never leave a hand like out too far unless like you're doing something specific
821,MVI_0091.MP4, Thanks for watching!
822,MVI_0092.MOV," Your arm's gonna stay in this moment. So when I'm doing a left hook here, I'm gonna rotate to my left first. So you're loading up, it's like you're loading up your shot, and then my arm's gonna stay in this 90 degree angle, and I'm just gonna twist around. It's just simple."
823,MVI_0093.MOV, The amount of like the ways you can get through it here you have a lot more coverage you can cover a lot more Another thing is that when you're in your guard Don't hold your hands out like this Because if my hands are held out like this like here stick your hands out like in front of you Someone hits them. They can you're just basically hitting yourself
824,MVI_0094.MOV," You want to let it either like you can let it connect or something or you can I don't know dodge it maybe But don't reach your hands out there to try to like, you know grab at it"
825,MVI_0102.MOV," Don't bend your spine, you don't want to break your posture. Lean into it just a bit. I know it's going to be awkward, but don't hunch over."
826,MVI_0103.MOV," I had this huge issue of covering up well, and then I dropped my hand. And my roommate would take the"
